ID,Rank,Category,Copies,Card Name,Set
70,6,Pokémon,1,Radiant Charizard,CRZ 20
70,6,Trainer,4,Professor's Research,SVI 189
70,6,Trainer,3,Iono,PAL 185
70,6,Trainer,2,Boss's Orders,PAL 172
70,6,Trainer,4,Ultra Ball,SVI 196
70,6,Trainer,4,Nest Ball,SVI 181
70,6,Trainer,4,Energy Switch,SVI 173
70,6,Trainer,4,Earthen Vessel,PAR 163
70,6,Trainer,2,Super Rod,PAL 188
70,6,Trainer,1,Canceling Cologne,ASR 136
70,6,Trainer,1,Prime Catcher,TEF 157
70,6,Trainer,1,Switch,SVI 194
70,6,Trainer,1,Temple of Sinnoh,ASR 155
70,6,Trainer,1,Jamming Tower,TWM 153
70,6,Energy,7,Grass Energy,SVE 9
70,6,Energy,3,Fire Energy,SVE 10
71,7,Pokémon,3,Terapagos ex,SCR 128
71,7,Pokémon,3,Hoothoot,SCR 114
71,7,Pokémon,3,Noctowl,SCR 115
71,7,Pokémon,2,Pidgey,OBF 162
71,7,Pokémon,2,Pidgeot ex,OBF 164
71,7,Pokémon,1,Duskull,SFA 18
71,7,Pokémon,1,Duskull,BRS 60
71,7,Pokémon,1,Dusknoir,SFA 20
71,7,Pokémon,2,Fan Rotom,SCR 118
71,7,Pokémon,2,Bouffalant,SCR 119
71,7,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
71,7,Pokémon,1,Fezandipiti ex,SFA 38
71,7,Trainer,2,Iono,PAL 185
71,7,Trainer,1,Professor's Research,SVI 189
71,7,Trainer,1,Boss's Orders,PAL 172
71,7,Trainer,1,Penny,SVI 183
71,7,Trainer,1,Professor Turo's Scenario,PAR 171
71,7,Trainer,1,Thorton,LOR 167
71,7,Trainer,1,Briar,SCR 132
71,7,Trainer,4,Nest Ball,SVI 181
71,7,Trainer,4,Ultra Ball,SVI 196
71,7,Trainer,4,Rare Candy,SVI 191
71,7,Trainer,3,Buddy-Buddy Poffin,TEF 144
71,7,Trainer,2,Night Stretcher,SFA 61
71,7,Trainer,1,Hisuian Heavy Ball,ASR 146
71,7,Trainer,1,Feather Ball,ASR 141
71,7,Trainer,1,Counter Catcher,PAR 160
71,7,Trainer,1,Prime Catcher,TEF 157
71,7,Trainer,1,Pal Pad,SVI 182
71,7,Trainer,1,Lost Vacuum,LOR 162
71,7,Trainer,3,Area Zero Underdepths,SCR 131
71,7,Energy,4,Double Turbo Energy,BRS 151
72,8,Pokémon,4,Teal Mask Ogerpon ex,TWM 25
72,8,Pokémon,3,Regidrago V,SIT 135
72,8,Pokémon,3,Regidrago VSTAR,SIT 136
72,8,Pokémon,2,Dragapult ex,TWM 130
72,8,Pokémon,1,Giratina VSTAR,LOR 131
72,8,Pokémon,1,Mew ex,MEW 151
72,8,Pokémon,1,Kyurem,SFA 47
72,8,Pokémon,1,Hisuian Goodra VSTAR,LOR 136
72,8,Pokémon,1,Cleffa,OBF 80
72,8,Pokémon,1,Squawkabilly ex,PAL 169
72,8,Pokémon,1,Haxorus,SFA 46
72,8,Trainer,4,Professor's Research,SVI 189
72,8,Trainer,2,Iono,PAL 185
72,8,Trainer,2,Boss's Orders,PAL 172
72,8,Trainer,4,Ultra Ball,SVI 196
72,8,Trainer,4,Earthen Vessel,PAR 163
72,8,Trainer,4,Nest Ball,SVI 181
72,8,Trainer,4,Energy Switch,SVI 173
72,8,Trainer,2,Superior Energy Retrieval,PAL 189
72,8,Trainer,1,Night Stretcher,SFA 61
72,8,Trainer,1,Prime Catcher,TEF 157
72,8,Trainer,1,Switch,SVI 194
72,8,Trainer,1,Canceling Cologne,ASR 136
72,8,Trainer,1,Temple of Sinnoh,ASR 155
72,8,Energy,8,Grass Energy,SVE 9
72,8,Energy,2,Fire Energy,SVE 10
73,9,Pokémon,4,Shuppet,SVI 87
73,9,Pokémon,3,Banette ex,SVI 88
73,9,Pokémon,1,Banette,LOR 73
73,9,Pokémon,2,Ralts,ASR 60
73,9,Pokémon,1,Ralts,SIT 67
73,9,Pokémon,4,Kirlia,SIT 68
73,9,Pokémon,2,Gardevoir ex,SVI 86
73,9,Pokémon,2,Munkidori,TWM 95
73,9,Pokémon,1,Mew ex,MEW 151
73,9,Pokémon,1,Spiritomb,PAL 89
73,9,Pokémon,1,Scream Tail,PAR 86
73,9,Trainer,4,Iono,PAL 185
73,9,Trainer,2,Professor's Research,SVI 189
73,9,Trainer,2,Boss's Orders,PAL 172
73,9,Trainer,1,Ciphermaniac's Codebreaking,TEF 145
73,9,Trainer,1,Professor Turo's Scenario,PAR 171
73,9,Trainer,4,Ultra Ball,SVI 196
73,9,Trainer,4,Buddy-Buddy Poffin,TEF 144
73,9,Trainer,2,Trekking Shoes,ASR 156
73,9,Trainer,2,Counter Catcher,PAR 160
73,9,Trainer,1,Prime Catcher,TEF 157
73,9,Trainer,1,Super Rod,PAL 188
73,9,Trainer,1,Nest Ball,SVI 181
73,9,Trainer,2,Gravity Gemstone,SCR 137
73,9,Trainer,2,Artazon,PAL 171
73,9,Energy,6,Psychic Energy,SVE 13
73,9,Energy,3,Luminous Energy,PAL 191
74,10,Pokémon,4,Shuppet,SVI 87
74,10,Pokémon,3,Banette ex,SVI 88
74,10,Pokémon,1,Banette,LOR 73
74,10,Pokémon,3,Ralts,ASR 60
74,10,Pokémon,4,Kirlia,SIT 68
74,10,Pokémon,2,Gardevoir ex,SVI 86
74,10,Pokémon,2,Munkidori,TWM 95
74,10,Pokémon,1,Mew ex,MEW 151
74,10,Pokémon,1,Spiritomb,PAL 89
74,10,Pokémon,1,Scream Tail,PAR 86
74,10,Trainer,4,Iono,PAL 185
74,10,Trainer,2,Professor's Research,SVI 189
74,10,Trainer,2,Boss's Orders,PAL 172
74,10,Trainer,1,Ciphermaniac's Codebreaking,TEF 145
74,10,Trainer,1,Professor Turo's Scenario,PAR 171
74,10,Trainer,4,Ultra Ball,SVI 196
74,10,Trainer,4,Buddy-Buddy Poffin,TEF 144
74,10,Trainer,3,Trekking Shoes,ASR 156
74,10,Trainer,2,Nest Ball,SVI 181
74,10,Trainer,1,Counter Catcher,PAR 160
74,10,Trainer,1,Prime Catcher,TEF 157
74,10,Trainer,1,Super Rod,PAL 188
74,10,Trainer,1,Gravity Gemstone,SCR 137
74,10,Trainer,2,Artazon,PAL 171
74,10,Energy,6,Psychic Energy,SVE 13
74,10,Energy,3,Luminous Energy,PAL 191
75,11,Pokémon,4,Iron Thorns ex,TWM 77
75,11,Trainer,4,Arven,OBF 186
75,11,Trainer,4,Judge,SVI 176
75,11,Trainer,4,Boss's Orders,PAL 172
75,11,Trainer,3,Professor's Research,SVI 189
75,11,Trainer,2,Colress's Tenacity,SFA 57
75,11,Trainer,2,Penny,SVI 183
75,11,Trainer,4,Crushing Hammer,SVI 168
75,11,Trainer,4,Pokégear 3.0,SVI 186
75,11,Trainer,3,Pokémon Catcher,SVI 187
75,11,Trainer,2,Enhanced Hammer,TWM 148
75,11,Trainer,2,Techno Radar,PAR 180
75,11,Trainer,1,Earthen Vessel,PAR 163
75,11,Trainer,1,Lost Vacuum,LOR 162
75,11,Trainer,1,Prime Catcher,TEF 157
75,11,Trainer,3,Future Booster Energy Capsule,TEF 149
75,11,Trainer,1,Technical Machine: Devolution,PAR 177
75,11,Trainer,1,Technical Machine: Turbo Energize,PAR 179
75,11,Trainer,3,Lost City,LOR 161
75,11,Energy,7,Lightning Energy,SVE 12
75,11,Energy,4,Double Turbo Energy,BRS 151
76,12,Pokémon,4,Iron Thorns ex,TWM 77
76,12,Trainer,4,Arven,OBF 186
76,12,Trainer,4,Professor's Research,SVI 189
76,12,Trainer,3,Boss's Orders,PAL 172
76,12,Trainer,2,Penny,SVI 183
76,12,Trainer,2,Judge,SVI 176
76,12,Trainer,1,Iono,PAL 185
76,12,Trainer,1,Colress's Tenacity,SFA 57
76,12,Trainer,1,Giovanni's Charisma,MEW 161
76,12,Trainer,4,Crushing Hammer,SVI 168
76,12,Trainer,4,Pokégear 3.0,SVI 186
76,12,Trainer,2,Techno Radar,PAR 180
76,12,Trainer,2,Energy Loto,ASR 140
76,12,Trainer,1,Earthen Vessel,PAR 163
76,12,Trainer,1,Enhanced Hammer,TWM 148
76,12,Trainer,1,Prime Catcher,TEF 157
76,12,Trainer,1,Canceling Cologne,ASR 136
76,12,Trainer,1,Lost Vacuum,LOR 162
76,12,Trainer,1,Pal Pad,SVI 182
76,12,Trainer,1,Switch Cart,ASR 154
76,12,Trainer,3,Future Booster Energy Capsule,TEF 149
76,12,Trainer,1,Technical Machine: Devolution,PAR 177
76,12,Trainer,1,Technical Machine: Turbo Energize,PAR 179
76,12,Trainer,3,Lost City,LOR 161
76,12,Energy,7,Lightning Energy,SVE 12
76,12,Energy,4,Double Turbo Energy,BRS 151
77,13,Pokémon,4,Snorlax,PGO 55
77,13,Pokémon,3,Mimikyu,PAL 97
77,13,Pokémon,2,Rotom V,LOR 58
77,13,Pokémon,1,Cornerstone Mask Ogerpon ex,TWM 112
77,13,Pokémon,1,Regieleki,ASR 51
77,13,Pokémon,1,Pidgeot V,LOR 137
77,13,Trainer,4,Arven,OBF 186
77,13,Trainer,3,Penny,SVI 183
77,13,Trainer,2,Eri,TEF 146
77,13,Trainer,2,Miss Fortune Sisters,LOR 164
77,13,Trainer,2,Boss's Orders,PAL 172
77,13,Trainer,1,Xerosic's Machinations,SFA 64
77,13,Trainer,1,Erika's Invitation,MEW 160
77,13,Trainer,1,Team Yell's Cheer,BRS 149
77,13,Trainer,1,Cyllene,ASR 138
77,13,Trainer,4,Counter Catcher,PAR 160
77,13,Trainer,4,Pokégear 3.0,SVI 186
77,13,Trainer,4,Nest Ball,SVI 181
77,13,Trainer,3,Pal Pad,SVI 182
77,13,Trainer,3,Accompanying Flute,TWM 142
77,13,Trainer,2,Night Stretcher,SFA 61
77,13,Trainer,1,Hisuian Heavy Ball,ASR 146
77,13,Trainer,2,Handheld Fan,TWM 150
77,13,Trainer,1,Hero's Cape,TEF 152
77,13,Trainer,1,Forest Seal Stone,SIT 156
77,13,Trainer,1,Bravery Charm,PAL 173
77,13,Trainer,1,Luxurious Cape,PAR 166
77,13,Trainer,2,Artazon,PAL 171
77,13,Energy,2,Mist Energy,TEF 161
78,14,Pokémon,4,Ralts,ASR 60
78,14,Pokémon,4,Kirlia,SIT 68
78,14,Pokémon,2,Gardevoir ex,SVI 86
78,14,Pokémon,1,Scream Tail,PAR 86
78,14,Pokémon,1,Drifloon,SVI 89
78,14,Pokémon,1,Radiant Greninja,ASR 46
78,14,Pokémon,1,Munkidori,TWM 95
78,14,Pokémon,1,Spiritomb,PAL 89
78,14,Pokémon,1,Klefki,SVI 96
78,14,Pokémon,1,Fezandipiti ex,SFA 38
78,14,Trainer,4,Iono,PAL 185
78,14,Trainer,4,Arven,OBF 186
78,14,Trainer,1,Professor Turo's Scenario,PAR 171
78,14,Trainer,1,Boss's Orders,PAL 172
78,14,Trainer,4,Buddy-Buddy Poffin,TEF 144
78,14,Trainer,3,Earthen Vessel,PAR 163
78,14,Trainer,3,Ultra Ball,SVI 196
78,14,Trainer,2,Night Stretcher,SFA 61
78,14,Trainer,2,Counter Catcher,PAR 160
78,14,Trainer,1,Super Rod,PAL 188
78,14,Trainer,1,Rare Candy,SVI 191
78,14,Trainer,1,Secret Box,TWM 163
78,14,Trainer,1,Nest Ball,SVI 181
78,14,Trainer,1,Hisuian Heavy Ball,ASR 146
78,14,Trainer,3,Bravery Charm,PAL 173
78,14,Trainer,1,Technical Machine: Evolution,PAR 178
78,14,Trainer,1,Temple of Sinnoh,ASR 155
78,14,Trainer,1,Artazon,PAL 171
78,14,Energy,7,Psychic Energy,SVE 13
78,14,Energy,1,Darkness Energy,SVE 15
79,15,Pokémon,4,Comfey,LOR 79
79,15,Pokémon,1,Cramorant,LOR 50
79,15,Pokémon,1,Sableye,LOR 70
79,15,Pokémon,1,Radiant Greninja,ASR 46
79,15,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
79,15,Pokémon,1,Iron Hands ex,PAR 70
79,15,Pokémon,1,Iron Thorns ex,TWM 77
79,15,Trainer,4,Colress's Experiment,LOR 155
79,15,Trainer,1,Boss's Orders,PAL 172
79,15,Trainer,1,Roxanne,ASR 150
79,15,Trainer,4,Mirage Gate,LOR 163
79,15,Trainer,4,Switch Cart,ASR 154
79,15,Trainer,4,Nest Ball,SVI 181
79,15,Trainer,4,Super Rod,PAL 188
79,15,Trainer,3,Buddy-Buddy Poffin,TEF 144
79,15,Trainer,3,Switch,SVI 194
79,15,Trainer,3,Lost Vacuum,LOR 162
79,15,Trainer,2,Night Stretcher,SFA 61
79,15,Trainer,1,Pal Pad,SVI 182
79,15,Trainer,1,Pokégear 3.0,SVI 186
79,15,Trainer,1,Prime Catcher,TEF 157
79,15,Trainer,1,Hisuian Heavy Ball,ASR 146
79,15,Trainer,1,Counter Catcher,PAR 160
79,15,Trainer,1,Rescue Board,TEF 159
79,15,Trainer,3,PokéStop,PGO 68
79,15,Energy,3,Lightning Energy,SVE 12
79,15,Energy,3,Water Energy,SVE 11
79,15,Energy,2,Psychic Energy,SVE 13
80,16,Pokémon,3,Hoothoot,TEF 126
80,16,Pokémon,1,Hoothoot,SCR 114
80,16,Pokémon,4,Noctowl,SCR 115
80,16,Pokémon,3,Terapagos ex,SCR 128
80,16,Pokémon,2,Duskull,BRS 60
80,16,Pokémon,1,Dusclops,SFA 19
80,16,Pokémon,2,Dusknoir,SFA 20
80,16,Pokémon,2,Fan Rotom,SCR 118
80,16,Pokémon,1,Pidgey,OBF 162
80,16,Pokémon,1,Pidgeot ex,OBF 164
80,16,Pokémon,1,Manaphy,BRS 41
80,16,Pokémon,1,Fezandipiti ex,SFA 38
80,16,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
80,16,Trainer,3,Iono,PAL 185
80,16,Trainer,1,Colress's Tenacity,SFA 57
80,16,Trainer,1,Professor's Research,SVI 189
80,16,Trainer,1,Boss's Orders,PAL 172
80,16,Trainer,1,Thorton,LOR 167
80,16,Trainer,1,Briar,SCR 132
80,16,Trainer,4,Buddy-Buddy Poffin,TEF 144
80,16,Trainer,4,Nest Ball,SVI 181
80,16,Trainer,3,Rare Candy,SVI 191
80,16,Trainer,3,Night Stretcher,SFA 61
80,16,Trainer,2,Ultra Ball,SVI 196
80,16,Trainer,1,Switch,SVI 194
80,16,Trainer,1,Feather Ball,ASR 141
80,16,Trainer,1,Counter Catcher,PAR 160
80,16,Trainer,1,Prime Catcher,TEF 157
80,16,Trainer,1,Hisuian Heavy Ball,ASR 146
80,16,Trainer,1,Lost Vacuum,LOR 162
80,16,Trainer,3,Area Zero Underdepths,SCR 131
80,16,Energy,4,Double Turbo Energy,BRS 151
81,1,Pokémon,3,Hoothoot,SCR 114
81,1,Pokémon,3,Noctowl,SCR 115
81,1,Pokémon,3,Terapagos ex,SCR 128
81,1,Pokémon,2,Origin Forme Palkia V,ASR 39
81,1,Pokémon,2,Origin Forme Palkia VSTAR,ASR 40
81,1,Pokémon,2,Fan Rotom,SCR 118
81,1,Pokémon,1,Radiant Greninja,ASR 46
81,1,Pokémon,1,Spiritomb,PAL 89
81,1,Pokémon,1,Volbeat,TWM 9
81,1,Pokémon,1,Illumise,TWM 10
81,1,Pokémon,1,Fezandipiti ex,SFA 38
81,1,Trainer,2,Iono,PAL 185
81,1,Trainer,2,Professor's Research,SVI 189
81,1,Trainer,2,Boss's Orders,PAL 172
81,1,Trainer,1,Irida,ASR 147
81,1,Trainer,1,Judge,SVI 176
81,1,Trainer,4,Nest Ball,SVI 181
81,1,Trainer,3,Ultra Ball,SVI 196
81,1,Trainer,3,Buddy-Buddy Poffin,TEF 144
81,1,Trainer,2,Night Stretcher,SFA 61
81,1,Trainer,2,Earthen Vessel,PAR 163
81,1,Trainer,1,Energy Loto,ASR 140
81,1,Trainer,1,Glass Trumpet,SCR 135
81,1,Trainer,1,Prime Catcher,TEF 157
81,1,Trainer,1,Counter Catcher,PAR 160
81,1,Trainer,1,Hisuian Heavy Ball,ASR 146
81,1,Trainer,3,Area Zero Underdepths,SCR 131
81,1,Energy,6,Water Energy,SVE 11
81,1,Energy,4,Jet Energy,PAL 190
82,2,Pokémon,3,Regidrago V,SIT 135
82,2,Pokémon,3,Regidrago VSTAR,SIT 136
82,2,Pokémon,3,Teal Mask Ogerpon ex,TWM 25
82,2,Pokémon,2,Dragapult ex,TWM 130
82,2,Pokémon,1,Giratina VSTAR,LOR 131
82,2,Pokémon,1,Kyurem,SFA 47
82,2,Pokémon,1,Hoothoot,SCR 114
82,2,Pokémon,1,Noctowl,SCR 115
82,2,Pokémon,1,Squawkabilly ex,PAL 169
82,2,Pokémon,1,Fezandipiti ex,SFA 38
82,2,Pokémon,1,Mew ex,MEW 151
82,2,Pokémon,1,Cleffa,OBF 80
82,2,Pokémon,1,Radiant Charizard,CRZ 20
82,2,Trainer,4,Professor's Research,SVI 189
82,2,Trainer,2,Iono,PAL 185
82,2,Trainer,2,Boss's Orders,PAL 172
82,2,Trainer,4,Ultra Ball,SVI 196
82,2,Trainer,4,Nest Ball,SVI 181
82,2,Trainer,4,Energy Switch,SVI 173
82,2,Trainer,3,Earthen Vessel,PAR 163
82,2,Trainer,2,Super Rod,PAL 188
82,2,Trainer,1,Canceling Cologne,ASR 136
82,2,Trainer,1,Switch,SVI 194
82,2,Trainer,1,Prime Catcher,TEF 157
82,2,Trainer,1,Jamming Tower,TWM 153
82,2,Trainer,1,Temple of Sinnoh,ASR 155
82,2,Energy,7,Grass Energy,SVE 9
82,2,Energy,3,Fire Energy,SVE 10
83,3,Pokémon,4,Ralts,ASR 60
83,3,Pokémon,4,Kirlia,SIT 68
83,3,Pokémon,2,Gardevoir ex,SVI 86
83,3,Pokémon,2,Munkidori,TWM 95
83,3,Pokémon,1,Drifloon,SVI 89
83,3,Pokémon,1,Scream Tail,PAR 86
83,3,Pokémon,1,Flutter Mane,TEF 78
83,3,Pokémon,1,Klefki,SVI 96
83,3,Pokémon,1,Radiant Greninja,ASR 46
83,3,Pokémon,1,Manaphy,BRS 41
83,3,Trainer,4,Arven,OBF 186
83,3,Trainer,4,Iono,PAL 185
83,3,Trainer,1,Boss's Orders,PAL 172
83,3,Trainer,1,Professor Turo's Scenario,PAR 171
83,3,Trainer,4,Buddy-Buddy Poffin,TEF 144
83,3,Trainer,3,Earthen Vessel,PAR 163
83,3,Trainer,2,Ultra Ball,SVI 196
83,3,Trainer,2,Nest Ball,SVI 181
83,3,Trainer,2,Super Rod,PAL 188
83,3,Trainer,2,Counter Catcher,PAR 160
83,3,Trainer,1,Hisuian Heavy Ball,ASR 146
83,3,Trainer,1,Secret Box,TWM 163
83,3,Trainer,2,Technical Machine: Evolution,PAR 178
83,3,Trainer,2,Bravery Charm,PAL 173
83,3,Trainer,2,Artazon,PAL 171
83,3,Energy,7,Psychic Energy,SVE 13
83,3,Energy,2,Darkness Energy,SVE 15
84,4,Pokémon,4,Comfey,LOR 79
84,4,Pokémon,1,Sableye,LOR 70
84,4,Pokémon,1,Iron Hands ex,PAR 70
84,4,Pokémon,1,Radiant Greninja,ASR 46
84,4,Pokémon,1,Spiritomb,PAL 89
84,4,Pokémon,1,Cramorant,LOR 50
84,4,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
84,4,Pokémon,1,Fezandipiti ex,SFA 38
84,4,Pokémon,1,Manaphy,BRS 41
84,4,Trainer,4,Colress's Experiment,LOR 155
84,4,Trainer,1,Boss's Orders,PAL 172
84,4,Trainer,1,Cyllene,ASR 138
84,4,Trainer,4,Switch,SVI 194
84,4,Trainer,4,Switch Cart,ASR 154
84,4,Trainer,4,Buddy-Buddy Poffin,TEF 144
84,4,Trainer,4,Super Rod,PAL 188
84,4,Trainer,4,Mirage Gate,LOR 163
84,4,Trainer,4,Nest Ball,SVI 181
84,4,Trainer,2,Lost Vacuum,LOR 162
84,4,Trainer,1,Pokégear 3.0,SVI 186
84,4,Trainer,1,Prime Catcher,TEF 157
84,4,Trainer,1,Pal Pad,SVI 182
84,4,Trainer,1,Hisuian Heavy Ball,ASR 146
84,4,Trainer,1,Rescue Board,TEF 159
84,4,Trainer,3,PokéStop,PGO 68
84,4,Energy,3,Water Energy,SVE 11
84,4,Energy,3,Lightning Energy,SVE 12
84,4,Energy,2,Psychic Energy,SVE 13
85,5,Pokémon,4,Ralts,ASR 60
85,5,Pokémon,4,Kirlia,SIT 68
85,5,Pokémon,2,Gardevoir ex,SVI 86
85,5,Pokémon,1,Fezandipiti ex,SFA 38
85,5,Pokémon,1,Spiritomb,PAL 89
85,5,Pokémon,1,Scream Tail,PAR 86
85,5,Pokémon,1,Munkidori,TWM 95
85,5,Pokémon,1,Klefki,SVI 96
85,5,Pokémon,1,Drifloon,SVI 89
85,5,Pokémon,1,Radiant Greninja,ASR 46
85,5,Trainer,4,Iono,PAL 185
85,5,Trainer,2,Professor's Research,SVI 189
85,5,Trainer,2,Arven,OBF 186
85,5,Trainer,1,Professor Turo's Scenario,PAR 171
85,5,Trainer,1,Boss's Orders,PAL 172
85,5,Trainer,4,Buddy-Buddy Poffin,TEF 144
85,5,Trainer,3,Earthen Vessel,PAR 163
85,5,Trainer,2,Ultra Ball,SVI 196
85,5,Trainer,2,Super Rod,PAL 188
85,5,Trainer,2,Rare Candy,SVI 191
85,5,Trainer,2,Nest Ball,SVI 181
85,5,Trainer,2,Counter Catcher,PAR 160
85,5,Trainer,1,Secret Box,TWM 163
85,5,Trainer,1,Hisuian Heavy Ball,ASR 146
85,5,Trainer,3,Bravery Charm,PAL 173
85,5,Trainer,1,Technical Machine: Evolution,PAR 178
85,5,Trainer,2,Artazon,PAL 171
85,5,Energy,7,Psychic Energy,SVE 13
85,5,Energy,1,Darkness Energy,SVE 15
86,6,Pokémon,2,Hoothoot,SCR 114
86,6,Pokémon,1,Hoothoot,TEF 126
86,6,Pokémon,3,Noctowl,SCR 115
86,6,Pokémon,3,Terapagos ex,SCR 128
86,6,Pokémon,1,Duskull,SFA 18
86,6,Pokémon,1,Duskull,BRS 60
86,6,Pokémon,2,Dusknoir,SFA 20
86,6,Pokémon,2,Fan Rotom,SCR 118
86,6,Pokémon,2,Bouffalant,SCR 119
86,6,Pokémon,1,Pidgey,OBF 162
86,6,Pokémon,1,Pidgeot ex,OBF 164
86,6,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
86,6,Pokémon,1,Fezandipiti ex,SFA 38
86,6,Trainer,2,Iono,PAL 185
86,6,Trainer,2,Professor's Research,SVI 189
86,6,Trainer,1,Boss's Orders,PAL 172
86,6,Trainer,1,Briar,SCR 132
86,6,Trainer,1,Thorton,LOR 167
86,6,Trainer,1,Penny,SVI 183
86,6,Trainer,4,Nest Ball,SVI 181
86,6,Trainer,4,Ultra Ball,SVI 196
86,6,Trainer,4,Rare Candy,SVI 191
86,6,Trainer,3,Buddy-Buddy Poffin,TEF 144
86,6,Trainer,3,Night Stretcher,SFA 61
86,6,Trainer,1,Feather Ball,ASR 141
86,6,Trainer,1,Hisuian Heavy Ball,ASR 146
86,6,Trainer,1,Counter Catcher,PAR 160
86,6,Trainer,1,Prime Catcher,TEF 157
86,6,Trainer,1,Switch,SVI 194
86,6,Trainer,3,Area Zero Underdepths,SCR 131
86,6,Energy,4,Double Turbo Energy,BRS 151
86,6,Energy,1,Jet Energy,PAL 190
87,7,Pokémon,4,Gimmighoul,PAR 88
87,7,Pokémon,4,Gholdengo ex,PAR 139
87,7,Pokémon,2,Spiritomb,PAL 89
87,7,Pokémon,1,Origin Forme Palkia V,ASR 39
87,7,Pokémon,1,Origin Forme Palkia VSTAR,ASR 40
87,7,Pokémon,1,Radiant Greninja,ASR 46
87,7,Pokémon,1,Fezandipiti ex,SFA 38
87,7,Trainer,4,Arven,OBF 186
87,7,Trainer,2,Boss's Orders,PAL 172
87,7,Trainer,1,Iono,PAL 185
87,7,Trainer,1,Cyllene,ASR 138
87,7,Trainer,1,Professor Turo's Scenario,PAR 171
87,7,Trainer,4,Superior Energy Retrieval,PAL 189
87,7,Trainer,4,Buddy-Buddy Poffin,TEF 144
87,7,Trainer,4,Nest Ball,SVI 181
87,7,Trainer,3,Earthen Vessel,PAR 163
87,7,Trainer,2,Night Stretcher,SFA 61
87,7,Trainer,1,Hyper Aroma,TWM 152
87,7,Trainer,1,Pal Pad,SVI 182
87,7,Trainer,1,Hisuian Heavy Ball,ASR 146
87,7,Trainer,1,Canceling Cologne,ASR 136
87,7,Trainer,1,Energy Retrieval,SVI 171
87,7,Trainer,2,Technical Machine: Evolution,PAR 178
87,7,Trainer,1,Rigid Band,MEW 165
87,7,Trainer,1,PokéStop,PGO 68
87,7,Trainer,1,Temple of Sinnoh,ASR 155
87,7,Energy,6,Water Energy,SVE 11
87,7,Energy,4,Metal Energy,SVE 16
88,8,Pokémon,4,Iron Thorns ex,TWM 77
88,8,Trainer,4,Arven,OBF 186
88,8,Trainer,4,Professor's Research,SVI 189
88,8,Trainer,3,Judge,SVI 176
88,8,Trainer,3,Boss's Orders,PAL 172
88,8,Trainer,1,Colress's Tenacity,SFA 57
88,8,Trainer,1,Penny,SVI 183
88,8,Trainer,1,Eri,TEF 146
88,8,Trainer,4,Crushing Hammer,SVI 168
88,8,Trainer,4,Pokémon Catcher,SVI 187
88,8,Trainer,4,Pokégear 3.0,SVI 186
88,8,Trainer,2,Lost Vacuum,LOR 162
88,8,Trainer,1,Prime Catcher,TEF 157
88,8,Trainer,1,Energy Loto,ASR 140
88,8,Trainer,1,Earthen Vessel,PAR 163
88,8,Trainer,1,Canceling Cologne,ASR 136
88,8,Trainer,1,Techno Radar,PAR 180
88,8,Trainer,1,Nest Ball,SVI 181
88,8,Trainer,3,Future Booster Energy Capsule,TEF 149
88,8,Trainer,2,Technical Machine: Turbo Energize,PAR 179
88,8,Trainer,1,Technical Machine: Devolution,PAR 177
88,8,Trainer,2,Lost City,LOR 161
88,8,Energy,7,Lightning Energy,SVE 12
88,8,Energy,4,Double Turbo Energy,BRS 151
89,9,Pokémon,3,Regidrago V,SIT 135
89,9,Pokémon,3,Regidrago VSTAR,SIT 136
89,9,Pokémon,3,Teal Mask Ogerpon ex,TWM 25
89,9,Pokémon,2,Dragapult ex,TWM 130
89,9,Pokémon,1,Giratina VSTAR,LOR 131
89,9,Pokémon,1,Squawkabilly ex,PAL 169
89,9,Pokémon,1,Mew ex,MEW 151
89,9,Pokémon,1,Fezandipiti ex,SFA 38
89,9,Pokémon,1,Kyurem,SFA 47
89,9,Pokémon,1,Radiant Charizard,CRZ 20
89,9,Pokémon,1,Hisuian Goodra VSTAR,LOR 136
89,9,Pokémon,1,Cleffa,OBF 80
89,9,Trainer,4,Professor's Research,SVI 189
89,9,Trainer,2,Iono,PAL 185
89,9,Trainer,2,Boss's Orders,PAL 172
89,9,Trainer,4,Ultra Ball,SVI 196
89,9,Trainer,4,Nest Ball,SVI 181
89,9,Trainer,4,Energy Switch,SVI 173
89,9,Trainer,3,Earthen Vessel,PAR 163
89,9,Trainer,2,Super Rod,PAL 188
89,9,Trainer,1,Canceling Cologne,ASR 136
89,9,Trainer,1,Switch,SVI 194
89,9,Trainer,1,Prime Catcher,TEF 157
89,9,Trainer,1,Night Stretcher,SFA 61
89,9,Trainer,1,Jamming Tower,TWM 153
89,9,Trainer,1,Temple of Sinnoh,ASR 155
89,9,Energy,7,Grass Energy,SVE 9
89,9,Energy,3,Fire Energy,SVE 10
90,10,Pokémon,3,Regidrago V,SIT 135
90,10,Pokémon,3,Regidrago VSTAR,SIT 136
90,10,Pokémon,3,Teal Mask Ogerpon ex,TWM 25
90,10,Pokémon,2,Dragapult ex,TWM 130
90,10,Pokémon,1,Giratina VSTAR,LOR 131
90,10,Pokémon,1,Kyurem,SFA 47
